seed,init_id,fold_id,params,r2_train,rmse_train,r2_test,rmse_test,model_path
43,1,1,{'model__alpha': 0.0001},0.4796477141698724,31.76219023051849,0.46393481974913586,36.26208553112976,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold1_model1.joblib
43,1,1,{'model__alpha': 0.0003727593720314938},0.47964726787139256,31.762190511023704,0.4639914241261806,36.26205677973847,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold1_model2.joblib
43,1,1,{'model__alpha': 0.0013894954943731374},0.4796410479276557,31.762194470388305,0.4641986393761524,36.26195209157184,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold1_model3.joblib
43,1,1,{'model__alpha': 0.005179474679231213},0.4795549249016968,31.76224949577872,0.46489585669356226,36.26159453956159,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold1_model4.joblib
43,1,1,{'model__alpha': 0.019306977288832496},0.4783635792370136,31.762996529277068,0.46648527032597764,36.260731161917505,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold1_model5.joblib
43,1,1,{'model__alpha': 0.07196856730011514},0.4639206681434718,31.77191393394741,0.4598441353166603,36.26555757510279,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold1_model6.joblib
43,1,1,{'model__alpha': 0.2682695795279725},0.4192836854789612,31.812443351046756,0.4070276088687527,36.3151197951707,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold1_model7.joblib
43,1,1,{'model__alpha': 1.0},0.3495410947164393,32.02823292696026,0.32531058953650566,36.52694362847171,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold1_model8.joblib
43,1,1,{'model__alpha': 3.727593720314938},0.18598115711844024,33.01719610440133,0.15628057820222524,37.34108700982584,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold1_model9.joblib
43,1,1,{'model__alpha': 13.89495494373136},0.07074104711730529,34.95788981408152,0.05817417412742607,39.06470033463644,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold1_model10.joblib
43,1,1,{'model__alpha': 51.79474679231202},0.05253880025133928,36.853641550186495,0.04085920153869216,41.04588909692567,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold1_model11.joblib
43,1,1,{'model__alpha': 193.06977288832496},-2.220446049250313e-16,41.74827934171304,-0.006038502075688656,45.9104445556283,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold1_model12.joblib
43,1,1,{'model__alpha': 719.6856730011514},-2.220446049250313e-16,41.74827934171304,-0.006038502075688656,45.9104445556283,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold1_model13.joblib
43,1,1,{'model__alpha': 2682.695795279722},-2.220446049250313e-16,41.74827934171304,-0.006038502075688656,45.9104445556283,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold1_model14.joblib
43,1,1,{'model__alpha': 10000.0},-2.220446049250313e-16,41.74827934171304,-0.006038502075688656,45.9104445556283,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold1_model15.joblib
43,1,2,{'model__alpha': 0.0001},0.4818042717285217,32.861955343496305,0.4086472877378097,31.974350679502532,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold2_model1.joblib
43,1,2,{'model__alpha': 0.0003727593720314938},0.4818038839978386,32.86195559567922,0.4085930923615796,31.97438509936931,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold2_model2.joblib
43,1,2,{'model__alpha': 0.0013894954943731374},0.481798500434426,32.861959148737135,0.40838770027136106,31.974518308803376,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold2_model3.joblib
43,1,2,{'model__alpha': 0.005179474679231213},0.4817237789037234,32.86200874205051,0.4075803795988079,31.97504984847427,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold2_model4.joblib
43,1,2,{'model__alpha': 0.019306977288832496},0.48068710717844276,32.862697183475845,0.4039495741984586,31.97746261061526,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold2_model5.joblib
43,1,2,{'model__alpha': 0.07196856730011514},0.4682553191179748,32.87117367619838,0.3843390138097484,31.990457798889725,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold2_model6.joblib
43,1,2,{'model__alpha': 0.2682695795279725},0.43124728199126805,32.90753227669398,0.3474976553779171,32.04063486883341,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold2_model7.joblib
43,1,2,{'model__alpha': 1.0},0.3675447316532374,33.117586767844685,0.304379816747867,32.289950459776044,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold2_model8.joblib
43,1,2,{'model__alpha': 3.727593720314938},0.19060351428790084,34.129006524332695,0.19560290537436117,33.454810013814196,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold2_model9.joblib
43,1,2,{'model__alpha': 13.89495494373136},0.06618057909744676,35.78606016533344,0.07309213932019672,35.5102511111413,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold2_model10.joblib
43,1,2,{'model__alpha': 51.79474679231202},0.0443935308837736,38.032374174249284,0.04523831367773921,38.72282029306828,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold2_model11.joblib
43,1,2,{'model__alpha': 193.06977288832496},-7.549516567451064e-16,42.166830221359035,-0.012267137427016905,44.49694762381087,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold2_model12.joblib
43,1,2,{'model__alpha': 719.6856730011514},-7.549516567451064e-16,42.166830221359035,-0.012267137427016905,44.49694762381087,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold2_model13.joblib
43,1,2,{'model__alpha': 2682.695795279722},-7.549516567451064e-16,42.166830221359035,-0.012267137427016905,44.49694762381087,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold2_model14.joblib
43,1,2,{'model__alpha': 10000.0},-7.549516567451064e-16,42.166830221359035,-0.012267137427016905,44.49694762381087,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold2_model15.joblib
43,1,3,{'model__alpha': 0.0001},0.49468060558128196,32.07948621202567,0.39006748423387705,34.515522814724676,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold3_model1.joblib
43,1,3,{'model__alpha': 0.0003727593720314938},0.4946801700823059,32.07948648747437,0.39002703686626444,34.5155060281295,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold3_model2.joblib
43,1,3,{'model__alpha': 0.0013894954943731374},0.4946740880099589,32.079490420952325,0.3898739796895742,34.51544334003763,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold3_model3.joblib
43,1,3,{'model__alpha': 0.005179474679231213},0.4945899993803435,32.079545243589216,0.38924218936492505,34.5152481299301,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold3_model4.joblib
43,1,3,{'model__alpha': 0.019306977288832496},0.49342317837554905,32.08030476351731,0.3860332307752904,34.51505757692422,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold3_model5.joblib
43,1,3,{'model__alpha': 0.07196856730011514},0.48124830689699466,32.08860291835661,0.37653794700276355,34.51502726217891,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold3_model6.joblib
43,1,3,{'model__alpha': 0.2682695795279725},0.4417081084973381,32.127166950263344,0.3545819307871572,34.53010965911553,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold3_model7.joblib
43,1,3,{'model__alpha': 1.0},0.3714718211126125,32.349130047935034,0.30890230693021226,34.717892567274625,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold3_model8.joblib
43,1,3,{'model__alpha': 3.727593720314938},0.19609402042568105,33.38626370341915,0.1800221782059776,35.742050715351546,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold3_model9.joblib
43,1,3,{'model__alpha': 13.89495494373136},0.06910923360282081,35.218225744513845,0.06938881167797606,37.73050736892016,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold3_model10.joblib
43,1,3,{'model__alpha': 51.79474679231202},0.04858526593255548,37.346356721124735,0.04577821349742961,40.445197886976665,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold3_model11.joblib
43,1,3,{'model__alpha': 193.06977288832496},2.55351295663786e-15,41.86959012902673,-0.003985005420930454,45.54403878837323,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold3_model12.joblib
43,1,3,{'model__alpha': 719.6856730011514},2.55351295663786e-15,41.86959012902673,-0.003985005420930454,45.54403878837323,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold3_model13.joblib
43,1,3,{'model__alpha': 2682.695795279722},2.55351295663786e-15,41.86959012902673,-0.003985005420930454,45.54403878837323,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold3_model14.joblib
43,1,3,{'model__alpha': 10000.0},2.55351295663786e-15,41.86959012902673,-0.003985005420930454,45.54403878837323,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold3_model15.joblib
43,1,4,{'model__alpha': 0.0001},0.4871966494272081,32.4581027756812,0.4464928573336861,33.167250350129024,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold4_model1.joblib
43,1,4,{'model__alpha': 0.0003727593720314938},0.4871962464776665,32.45810304240909,0.44656506868356755,33.167168598989846,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold4_model2.joblib
43,1,4,{'model__alpha': 0.0013894954943731374},0.48719061558660026,32.45810683695184,0.44682724701121634,33.16687456644313,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold4_model3.joblib
43,1,4,{'model__alpha': 0.005179474679231213},0.48711251017017876,32.45815974877418,0.44773827881377165,33.16582314487185,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold4_model4.joblib
43,1,4,{'model__alpha': 0.019306977288832496},0.4860288519972002,32.45889385664749,0.45019530974975125,33.162564711588026,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold4_model5.joblib
43,1,4,{'model__alpha': 0.07196856730011514},0.47121898113506583,32.46819225040655,0.44640992030385396,33.158318673427154,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold4_model6.joblib
43,1,4,{'model__alpha': 0.2682695795279725},0.4305291550365956,32.50597049270437,0.41222204880143193,33.15514864778144,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold4_model7.joblib
43,1,4,{'model__alpha': 1.0},0.3582741552056237,32.73134954085179,0.3508555952043048,33.30270004790829,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold4_model8.joblib
43,1,4,{'model__alpha': 3.727593720314938},0.19048583702953623,33.726035521744116,0.17564897652807013,34.14535453464656,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold4_model9.joblib
43,1,4,{'model__alpha': 13.89495494373136},0.07220276415647027,35.60924111488116,0.06054418193032203,35.39967542331851,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold4_model10.joblib
43,1,4,{'model__alpha': 51.79474679231202},0.05204596516838238,37.783420825791744,0.04178720655503887,37.33751272559759,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold4_model11.joblib
43,1,4,{'model__alpha': 193.06977288832496},-1.7985612998927535e-15,42.79175161625017,-0.008684270393867387,42.017527373664784,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold4_model12.joblib
43,1,4,{'model__alpha': 719.6856730011514},-1.7985612998927535e-15,42.79175161625017,-0.008684270393867387,42.017527373664784,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold4_model13.joblib
43,1,4,{'model__alpha': 2682.695795279722},-1.7985612998927535e-15,42.79175161625017,-0.008684270393867387,42.017527373664784,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold4_model14.joblib
43,1,4,{'model__alpha': 10000.0},-1.7985612998927535e-15,42.79175161625017,-0.008684270393867387,42.017527373664784,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold4_model15.joblib
43,1,5,{'model__alpha': 0.0001},0.4861143413728078,32.82013523764651,0.34652490698021754,32.481235140646724,model_multi_output_SUVA_Br_results/Lasso Regression_init1_fold5_model1.joblib
