seed,init_id,fold_id,params,r2_train,rmse_train,r2_test,rmse_test,model_path
43,1,1,{'model__alpha': 0.0001},0.606031197023911,31.186836777629896,0.5747965025440765,35.98959162254049,model_multi_output_PARAFAC_Br_results/Lasso Regression_init1_fold1_model1.joblib
43,1,1,{'model__alpha': 0.0003727593720314938},0.6058604513107378,31.187026765635284,0.5746959948292452,35.98965970491973,model_multi_output_PARAFAC_Br_results/Lasso Regression_init1_fold1_model2.joblib
43,1,1,{'model__alpha': 0.0013894954943731374},0.6053144736728642,31.187818873975697,0.5748287580001561,35.9896826981102,model_multi_output_PARAFAC_Br_results/Lasso Regression_init1_fold1_model3.joblib
43,1,1,{'model__alpha': 0.005179474679231213},0.6027657703883134,31.194234065956323,0.5737355265772573,35.99401037012631,model_multi_output_PARAFAC_Br_results/Lasso Regression_init1_fold1_model4.joblib
43,1,1,{'model__alpha': 0.019306977288832496},0.5923783619817264,31.209830386523276,0.5663230594303299,35.999343498677874,model_multi_output_PARAFAC_Br_results/Lasso Regression_init1_fold1_model5.joblib
43,1,1,{'model__alpha': 0.07196856730011514},0.565499847086819,31.260075815652954,0.5456072620553764,36.03915145626939,model_multi_output_PARAFAC_Br_results/Lasso Regression_init1_fold1_model6.joblib
43,1,1,{'model__alpha': 0.2682695795279725},0.5105651987269584,31.43216305938651,0.49208080204126414,36.1989746951168,model_multi_output_PARAFAC_Br_results/Lasso Regression_init1_fold1_model7.joblib
43,1,1,{'model__alpha': 1.0},0.3487138057785192,31.97566136839219,0.3321836620412873,36.64408918516981,model_multi_output_PARAFAC_Br_results/Lasso Regression_init1_fold1_model8.joblib
43,1,1,{'model__alpha': 3.727593720314938},0.16629927415712237,33.34486127539311,0.16253928396575684,37.42072518358183,model_multi_output_PARAFAC_Br_results/Lasso Regression_init1_fold1_model9.joblib
43,1,1,{'model__alpha': 13.89495494373136},0.07112640461028914,34.91635769123065,0.0598733626642427,38.86367179514673,model_multi_output_PARAFAC_Br_results/Lasso Regression_init1_fold1_model10.joblib
43,1,1,{'model__alpha': 51.79474679231202},0.05253880025133928,36.853641550186495,0.04085920153869216,41.04588909692567,model_multi_output_PARAFAC_Br_results/Lasso Regression_init1_fold1_model11.joblib
43,1,1,{'model__alpha': 193.06977288832496},-2.220446049250313e-16,41.74827934171304,-0.006038502075688656,45.9104445556283,model_multi_output_PARAFAC_Br_results/Lasso Regression_init1_fold1_model12.joblib
43,1,1,{'model__alpha': 719.6856730011514},-2.220446049250313e-16,41.74827934171304,-0.006038502075688656,45.9104445556283,model_multi_output_PARAFAC_Br_results/Lasso Regression_init1_fold1_model13.joblib
43,1,1,{'model__alpha': 2682.695795279722},-2.220446049250313e-16,41.74827934171304,-0.006038502075688656,45.9104445556283,model_multi_output_PARAFAC_Br_results/Lasso Regression_init1_fold1_model14.joblib
43,1,1,{'model__alpha': 10000.0},-2.220446049250313e-16,41.74827934171304,-0.006038502075688656,45.9104445556283,model_multi_output_PARAFAC_Br_results/Lasso Regression_init1_fold1_model15.joblib
43,1,2,{'model__alpha': 0.0001},0.6074391780038757,32.205961184088736,0.5220315446089641,31.992229679371423,model_multi_output_PARAFAC_Br_results/Lasso Regression_init1_fold2_model1.joblib
43,1,2,{'model__alpha': 0.0003727593720314938},0.6072613241557163,32.206177625936604,0.5217053006563004,31.992216874341192,model_multi_output_PARAFAC_Br_results/Lasso Regression_init1_fold2_model2.joblib
43,1,2,{'model__alpha': 0.0013894954943731374},0.6069065829521842,32.20692500575855,0.5209387653151935,31.991910739674857,model_multi_output_PARAFAC_Br_results/Lasso Regression_init1_fold2_model3.joblib
43,1,2,{'model__alpha': 0.005179474679231213},0.6053130308210155,32.21165885059481,0.5173204166384673,31.99156731780269,model_multi_output_PARAFAC_Br_results/Lasso Regression_init1_fold2_model4.joblib
43,1,2,{'model__alpha': 0.019306977288832496},0.5960003240282997,32.226737059854024,0.5069670151645362,31.98385568293775,model_multi_output_PARAFAC_Br_results/Lasso Regression_init1_fold2_model5.joblib
43,1,2,{'model__alpha': 0.07196856730011514},0.5702424304102769,32.26932088514456,0.4813585793492212,31.98191407610225,model_multi_output_PARAFAC_Br_results/Lasso Regression_init1_fold2_model6.joblib
43,1,2,{'model__alpha': 0.2682695795279725},0.5200315017050725,32.4410823749376,0.43087060826689016,32.12338964120659,model_multi_output_PARAFAC_Br_results/Lasso Regression_init1_fold2_model7.joblib
43,1,2,{'model__alpha': 1.0},0.36510153704607784,33.06037100213879,0.2871531099265023,32.75091816488553,model_multi_output_PARAFAC_Br_results/Lasso Regression_init1_fold2_model8.joblib
43,1,2,{'model__alpha': 3.727593720314938},0.17808034457126154,34.28546613222507,0.16777140466706203,34.26192327601145,model_multi_output_PARAFAC_Br_results/Lasso Regression_init1_fold2_model9.joblib
43,1,2,{'model__alpha': 13.89495494373136},0.06777034246485421,35.615221556151354,0.07329870981954027,35.48507769907879,model_multi_output_PARAFAC_Br_results/Lasso Regression_init1_fold2_model10.joblib
43,1,2,{'model__alpha': 51.79474679231202},0.0443935308837736,38.032374174249284,0.04523831367773921,38.72282029306828,model_multi_output_PARAFAC_Br_results/Lasso Regression_init1_fold2_model11.joblib
43,1,2,{'model__alpha': 193.06977288832496},-7.549516567451064e-16,42.166830221359035,-0.012267137427016905,44.49694762381087,model_multi_output_PARAFAC_Br_results/Lasso Regression_init1_fold2_model12.joblib
